01/01/2001;1;14.6;12:42;11.8;23:21;13.2;94.5;76.4;86;3;185.4;2.2;9.8;1.02
02/01/2001;2;14.2;14:37;6.4;22:17;11.1;96.1;59.7;82.4;2.1;234.1;6.6;3.2;1.2
03/01/2001;3;14.2;13:18;5.2;4:42;10.3;98.5;70.1;88.3;1.4;170.2;7.3;4.4;0.9
04/01/2001;4;16.2;14:59;11.9;8:42;14.1;96.3;75.8;88.3;1.5;194.1;4.7;1.2;0.91
05/01/2001;5;16;13:24;11.2;23:47;15.2;95.3;85.2;90.9;2.5;197.4;1.6;9.4;0.8
06/01/2001;6;12.3;12:53;3.3;23:35;8.8;97.9;70;86.7;1.7;268;5.4;6.4;0.88
07/01/2001;7;10.8;15:29;1.1;6:27;5.4;99.2;56.8;84.7;1.2;259.2;11.1;0;0.9
08/01/2001;8;13.9;14:28;-0.9;5:59;5.7;100.2;41.7;77.8;0.8;128.2;11.3;0.2;0.98
09/01/2001;9;14;16:26;5.3;0:06;10.8;94.6;75;86.4;2.1;155.8;2.7;4.8;0.92
10/01/2001;10;15.4;11:53;12.4;3:48;13.8;92.9;80.6;87.1;2.3;169.4;2.6;15.8;0.93
11/01/2001;11;13.4;13:45;8;21:27;10.5;95.6;77.4;89.8;1.2;173.9;3.9;23.8;0.77
12/01/2001;12;12.2;14:24;7.1;3:04;9.4;97;72.7;88.2;1.3;33.7;4.5;2.8;0.81
13/01/2001;13;14.4;14:09;3.3;7:50;8.8;99.2;59;87.3;1.1;245;11;0;1.04
14/01/2001;14;14;12:40;3.4;23:43;8.5;98.6;58.9;86.7;0.7;229;10.7;0;0.91
15/01/2001;15;10.9;13:55;2.8;2:16;6.4;99.1;75.1;92.8;0.8;196.1;6;0;0.69
16/01/2001;16;12.3;14:43;5;0:19;8.6;98.2;76.3;90.4;1.4;231.2;4.5;1.6;0.78
17/01/2001;17;12.6;11:22;3.1;7:55;8.7;98.9;59.1;82.5;0.9;165.5;7.9;0;0.92
18/01/2001;18;13.2;14:26;9.1;23:18;10.6;97.6;62.8;85.1;3.1;253;6;13.2;1.33
19/01/2001;19;13.2;14:05;3.1;23:55;8.6;97.4;60.5;83.5;1.7;275.9;7.3;0;1.13
20/01/2001;20;15.3;15:10;0.6;6:54;6.8;100.1;50.5;85.3;0.6;171.1;12.4;0;1.02
21/01/2001;21;15.7;14:34;0.3;7:15;7.3;100.5;46.1;82;0.8;150.1;11.2;0;1.15
22/01/2001;22;13.9;14:07;3.7;0:01;11.2;98.5;65.4;82;1.5;178.9;6;0.4;1.04
23/01/2001;23;15.7;12:13;12.8;1:00;14.2;93.7;81.4;87.6;1.9;207.7;3.8;1.6;0.94
24/01/2001;24;15;0:05;10.4;23:37;13.2;95.6;81.7;88.1;2.7;224.1;2.4;14.4;0.91
25/01/2001;25;12.3;13:38;5.2;23:43;9;96.8;64.6;87;1.8;264.6;8.6;2.4;1.14
26/01/2001;26;12.4;23:45;5.2;0:03;9.6;97.2;86.9;93.6;2.4;215.1;2.1;13.4;0.68
27/01/2001;27;14.9;15:54;11.8;23:36;13.2;96.4;87.7;93;4.4;261.9;3.2;8;0.86
28/01/2001;28;12.3;0:34;7.1;12:35;9.7;91.5;58.1;76.9;4.2;281.3;6.1;0.6;1.69
29/01/2001;29;12.4;14:28;5.2;7:12;8.3;85.7;48.9;71.3;2.3;282.8;13.8;0;1.73
30/01/2001;30;14.6;15:26;4.2;8:00;8.8;97.2;35.7;68.7;1.1;222;13.9;0;1.51
31/01/2001;31;15.4;14:37;4.3;7:26;10.1;99.4;63.5;84.8;1;256.8;13.7;0;1.31
01/02/2001;32;17.5;13:38;4;7:57;9.4;99.5;60.9;89.8;0.8;158.5;12.8;0;1.32
02/02/2001;33;19.6;13:17;3.5;7:48;10.4;98.5;37.8;79.9;0.8;158.2;13.3;0;1.61
03/02/2001;34;15.4;12:22;3.5;7:52;9;98.8;63.8;86.2;0.8;137.1;12.1;0;1.23
04/02/2001;35;14;14:14;7.4;8:10;11.1;96.8;60.6;85.1;1.3;217.3;6.2;3.2;1.17
05/02/2001;36;15.6;13:23;10.6;0:10;13;98.1;72.6;85.8;1.6;182.4;5.9;0.6;1.12
06/02/2001;37;14.2;14:12;12;5:00;12.9;90.3;71.9;81.9;3.2;166;4.7;15.2;1.38
07/02/2001;38;13.8;14:02;8.4;15:41;11.6;93.6;62.2;83.6;3.2;203.4;5.6;71.6;1.53
08/02/2001;39;12.4;12:05;5.8;23:58;9.5;94.3;64.2;82.8;3;256;9.7;4.6;1.5
09/02/2001;40;14.4;13:30;4.2;3:54;9.2;98.3;62.5;88.4;0.7;131.3;9.4;0.2;1.15
10/02/2001;41;19.4;15:44;8.4;0:00;13.7;98;56.2;84.1;0.7;86.3;13.7;0.2;1.64
11/02/2001;42;21.8;15:10;6.3;7:33;13.3;97;44.5;76.6;0.9;134.6;15.8;0;2.02
12/02/2001;43;23;15:56;5.3;7:32;13.2;95.3;34.1;73.2;0.7;152;16.2;0;2.04
13/02/2001;44;20.2;15:26;4.2;7:26;12.3;96.1;40.5;76.3;0.9;255.3;16;0;1.99
14/02/2001;45;14.6;15:03;5.2;23:56;11.4;93.7;66.3;82.3;2;280;6;0;1.32
15/02/2001;46;13.8;16:30;2;6:29;8.6;98.4;55.4;74.9;1.7;78;15.2;0;1.72
16/02/2001;47;16.8;13:33;4.5;23:06;10.6;91.1;40;67;1.5;89.5;16.2;0;2.16
17/02/2001;48;17.4;15:04;1.8;5:48;9.3;94.2;38.4;70.7;1.2;88.2;16.2;0;2.06
18/02/2001;49;17.4;14:11;0.7;6:45;8.9;98.2;30.8;68.3;1;212.4;17.4;0;2.06
19/02/2001;50;14.2;15:18;4.5;1:12;9.1;90;47.5;66.2;1.9;97.2;7.9;1.6;1.74
20/02/2001;51;17.1;14:19;7;21:02;11.4;86.9;34.6;57.1;1.8;85.7;15.8;0;2.49
21/02/2001;52;21.4;14:42;3.2;6:48;11.5;92.8;23.7;64.2;0.9;151.7;16.4;0;2.35
22/02/2001;53;21.4;16:09;3.5;6:47;11.8;92.9;27.5;67;0.9;156.2;13.6;0;2.21
23/02/2001;54;18.4;14:10;6.8;23:53;11.7;94.9;42.6;76.5;1.4;152;7.9;10;1.88
24/02/2001;55;12.9;16:10;5.4;2:17;8.4;97.7;74.5;93.1;0.8;224.2;4.4;2;0.89
25/02/2001;56;16.1;15:12;4.2;7:57;9.4;99.6;31.1;80.2;1;291.4;16.9;0.2;2.1
26/02/2001;57;15.4;14:28;2.1;7:13;8.8;99;41.2;75.7;1.7;250.7;15.7;0;2.19
27/02/2001;58;11.8;14:13;6.2;23:13;8;88.9;64.5;79.3;3.5;269.9;9.6;1.4;1.72
28/02/2001;59;11.9;16:09;5;7:17;7.7;92.6;58.5;80.6;2.6;248.3;13.8;0.2;1.86
01/03/2001;60;17.8;15:14;7.1;0:34;12.8;94.9;72.8;86.6;2.6;180.6;8.4;18;1.64
02/03/2001;61;15.6;8:48;12.3;12:39;14.1;91.3;76.7;85.5;3.5;205.2;5.1;43.6;1.44
03/03/2001;62;15.3;15:52;11.6;1:27;13.3;92.6;72.6;85.7;3.2;226;5.8;9.8;1.52
04/03/2001;63;15.7;13:06;12.2;18:43;13.6;94.6;82.2;88.4;2.4;183.7;2.5;27.4;1
05/03/2001;64;17;13:31;12.6;2:10;14.6;92.3;72.7;84.5;2.4;145.4;6.1;0.2;1.53
06/03/2001;65;20.7;11:49;15.2;23:58;17.2;89.7;57.4;73.6;2.7;153.6;11.6;3.2;2.64
07/03/2001;66;16.8;15:51;11.6;21:35;14.3;94.6;65.3;83.2;2.4;233.9;8.6;0.4;1.82
09/03/2001;68;16.5;12:40;12.4;1:50;14.3;97.3;80.6;92.1;1.9;286.5;5.1;1.4;1.18
10/03/2001;69;19.5;15:50;9.3;0:00;14.8;97.6;61.9;86.8;1.1;273.8;11.1;0.8;1.91
11/03/2001;70;21.7;16:00;7;6:00;14.3;98.1;66.2;86.6;0.9;258.5;20.4;0.2;2.69
12/03/2001;71;16.8;14:40;8.2;23:30;12.4;97.7;53.8;78.5;1.8;304.1;12.4;0;2.14
13/03/2001;72;16.8;15:00;6;23:50;11.5;88.9;41.4;60.2;1.5;14.4;21.9;0;2.89
14/03/2001;73;21.8;15:50;3.2;4:20;12.4;96.2;31.5;68.2;0.9;126.8;22.1;0;3.04
15/03/2001;74;21.6;14:10;4.9;5:10;13.6;95.2;29.9;65.5;1.2;217.2;21.7;0;3.26
16/03/2001;75;17.1;13:00;9.9;4:20;12.5;96.1;50;80.6;2.7;259.9;13.3;2;2.57
17/03/2001;76;16.4;13:50;7.9;5:50;11.7;97.1;57.5;83.8;0.9;269.8;12.6;0.8;1.9
18/03/2001;77;16.8;16:00;5.4;5:10;11.6;97.9;71.1;87.1;1.2;180.7;11.5;0;1.74
19/03/2001;78;20.8;14:30;6.6;5:10;13.2;97.9;52.5;81.3;0.8;176.1;16;0.2;2.41
20/03/2001;79;20.9;14:30;7.9;5:30;14.4;97.7;47.2;77;1.2;192.1;20.4;0;3.04
21/03/2001;80;20.4;14:50;10.1;3:10;15.1;94;51.7;78.5;1.5;178.8;19.7;0;3.06
22/03/2001;81;23.3;15:00;10.8;3:20;16.8;96.1;32.1;64.2;1.5;163.6;21.9;0;3.78
23/03/2001;82;24.8;15:30;8.6;5:40;18;89.4;28.4;53.2;1.7;197.8;22.1;0;4.15
24/03/2001;83;17.3;11:30;8.6;23:20;13.9;94.7;56.2;77;2.4;236.4;14.8;1.6;2.57
25/03/2001;84;16.6;14:40;6.8;5:50;11.8;97.1;54.2;78.7;1.7;216.1;17.6;1.4;2.58
26/03/2001;85;17;14:40;7.1;0:00;12.2;94.3;54.3;78.5;2.9;256.6;14.4;7;2.64
27/03/2001;86;16.6;14:40;4.9;4:20;10.7;97.3;48.3;83.2;0.8;188.1;13.1;7.2;2.03
28/03/2001;87;15.6;14:10;6.6;2:10;11.3;98.1;54.8;78;1.9;304.4;18.7;0.2;2.63
29/03/2001;88;17.1;14:50;8.2;0:30;12.8;92.7;65.3;80.4;2.5;287.8;11.1;0;2.14
30/03/2001;89;17.8;15:40;7.8;4:20;13.2;92.5;69;82.5;1.8;301;9.9;0;1.91
31/03/2001;90;24.3;13:20;8.5;5:50;16.7;98.1;36.4;72.8;1;138.3;21.2;0;3.55
01/04/2001;91;23.3;14:50;9;23:50;16.6;94.8;29.2;61.5;1.5;147.1;24.6;0;4.17
02/04/2001;92;18.9;13:50;7.8;4:10;13.2;94.5;59.9;79.2;1.3;243.8;13.5;0;2.32
03/04/2001;93;17.6;15:00;4.8;5:30;12;95.7;39.3;67.8;1.2;284;23.2;0;3.22
04/04/2001;94;16.8;14:00;5.7;2:50;12.3;95.4;75;89.2;1;267;7.9;1;1.48
05/04/2001;95;17.5;14:50;9.6;23:50;14.7;96.1;71.3;84.8;1;301.3;7.6;0.4;1.56
06/04/2001;96;21.1;16:00;7.6;3:30;14.5;98.2;61.6;84.4;1.4;291.7;19.4;0;3.02
07/04/2001;97;17.6;15:40;9.3;23:50;13.4;88.7;46.9;68.2;2.6;310.8;24.4;0;3.74
08/04/2001;98;19.8;15:00;7;23:20;13;88.1;36.7;61.2;1.4;26.6;25.8;0;3.84
09/04/2001;99;24.6;15:40;4;5:20;15.3;93.3;17.8;54.3;1.1;92.7;26.2;0;4.32
10/04/2001;100;26;13:30;6.7;3:20;17.2;89.2;27.7;55.2;1.1;38.3;26.6;0;4.49
11/04/2001;101;26.4;13:40;7.8;5:10;18.8;89.8;24.5;49.2;1.2;71.5;26.6;0;4.68
12/04/2001;102;23.6;15:40;7.4;0:00;15.9;71.7;15.9;42.6;1.4;88;27.3;0;4.73
13/04/2001;103;24;14:20;5;5:20;15.8;86.4;16.3;47.7;1.1;84.5;27.2;0;4.44
14/04/2001;104;23.6;16:30;8.8;0:00;16.6;79.2;25.6;45.8;1.7;94.6;26.9;0;4.82
15/04/2001;105;24.5;15:30;5.4;4:20;15.6;92.1;27.4;59.4;1;240.3;27;0;4.33
16/04/2001;106;23;14:20;6.2;5:40;15.2;94.4;24.8;61.2;1.3;276.2;25.1;0;4.26
17/04/2001;107;16.3;15:40;7.5;5:20;12.8;90.8;52.8;72.6;1.7;279.1;10.7;0;2.24
18/04/2001;108;21.2;15:50;8.8;23:50;14.5;90.9;41;70.8;1.4;282.9;25.5;0;4.03
19/04/2001;109;21.2;14:00;5.8;5:30;14.1;95.4;33.5;65.4;1.5;269;25.3;0;4.1
20/04/2001;110;21.4;15:00;4.1;5:10;13.4;96.5;24.8;59.9;1.2;270.5;27.3;0;4.21
21/04/2001;111;20.6;15:40;2.9;5:30;13.5;93.5;22.9;51.7;1.5;303.9;28.5;0;4.44
22/04/2001;112;21.4;15:10;2.8;5:10;13.4;95.3;41.1;68.6;1.7;298.4;26.2;0;4.15
23/04/2001;113;22.8;15:40;12;4:00;16.2;87.7;47.4;70.6;1.8;296.2;25.4;0;4.38
24/04/2001;114;19.9;15:20;9.4;4:40;14.5;92.8;54.5;75;1.6;234.3;15.3;0;2.87
25/04/2001;115;19.7;15:10;8.1;5:30;14.1;91.2;26.9;57.9;1.5;325.8;27.5;0;4.34
27/04/2001;117;21.4;15:00;3.6;5:00;13.9;95.9;35.9;62.1;1.7;312.1;27.8;0;4.44
28/04/2001;118;26.8;15:30;5.6;5:10;16.9;95.4;19.1;53.4;1.1;168.5;29.2;0;5.08
29/04/2001;119;20.1;14:30;7.4;0:00;13.4;89.6;31.7;62.4;2.2;297.6;26.1;0;4.49
30/04/2001;120;14.9;11:20;4.6;5:10;8.3;90.4;35.9;74.5;2.1;294.7;18.6;5.8;3.12
01/05/2001;121;13.7;11:40;4.3;4:20;8;96.1;48.9;80.1;1.4;273.9;20.2;2.8;2.74
02/05/2001;122;13.2;14:20;2.2;5:30;7.6;98.9;58.3;88.1;1;209.8;14.8;8;2.09
03/05/2001;123;15.2;16:00;6;0:00;9.7;96.7;54.6;84.6;0.9;259.2;13.3;8.4;2.14
04/05/2001;124;17.7;15:20;4.1;3:40;11.3;97.8;47.7;78.1;1.5;275.5;14.4;0;2.64
05/05/2001;125;20;16:40;5.1;3:50;12.8;96.1;39.3;70.8;1.1;258.2;27.6;0;4.06
06/05/2001;126;20.2;15:10;7.9;3:40;13.9;95.5;35.3;69.2;1.3;264.4;29.1;0;4.41
07/05/2001;127;21.5;14:30;5.8;4:20;13.7;96.4;32.6;70.6;1.1;216.4;19.6;0;3.51
08/05/2001;128;18;15:10;8.2;1:30;12.6;94.6;46.3;74.6;1.4;171.8;14.5;0.6;2.73
09/05/2001;129;16.7;11:30;7.7;0:40;11.6;95.6;50.3;79.6;1.5;206;13.3;10.6;2.49
10/05/2001;130;17.4;16:20;7.7;0:00;12.6;95;50.2;77.9;1.2;288.2;18.5;0;2.98
11/05/2001;131;23.5;16:30;5.4;4:50;15.1;97.4;34.9;67.4;0.9;218.3;30.9;0;4.74
12/05/2001;132;21.5;13:00;8.6;4:50;14.6;95.9;34.7;74.9;1.4;174.1;23.2;2.6;4.05
13/05/2001;133;20;15:10;10;2:20;14.9;97.7;38.2;70.6;1.4;240.1;21.2;0;3.7
14/05/2001;134;17.9;12:30;8;4:20;13.8;95;56.4;82.2;2;179.5;11.9;1.2;2.5
15/05/2001;135;22.8;14:10;11.2;0:00;17.5;92.9;41.8;72.2;1.8;233.9;23.6;2.6;4.39
16/05/2001;136;24.5;15:40;9;4:10;17.6;96;46.5;72.2;1.3;288.4;28;0;4.75
17/05/2001;137;26.1;15:10;10.4;5:00;19.3;96.2;39.1;67.8;1.1;307.1;26.8;0;4.83
18/05/2001;138;27.2;11:20;10.7;14:00;16.9;96.2;42;80.3;1;123.7;11.7;33.4;2.99
19/05/2001;139;21;14:00;11.6;4:10;16.6;95.9;62.9;84.2;0.8;244.6;14.8;13.2;2.7
20/05/2001;140;22.6;12:30;13.3;5:00;16.8;96.7;61.4;88.3;0.9;160.1;17.3;28;3.12
21/05/2001;141;24.5;17:10;12.2;3:40;18;97.5;36.9;75.9;1.1;274.7;25.2;0;4.52
22/05/2001;142;22.1;16:00;12.2;3:00;16.5;96;42.4;75.6;1.2;285.5;22.4;0;3.97
23/05/2001;143;25.6;16:10;8.8;5:10;17.7;97.3;42.8;74.1;1.1;281.3;29.9;0;5.06
24/05/2001;144;29.2;15:10;11.2;5:00;21.1;94.6;29.4;59.5;0.9;278.3;31.1;0;5.66
25/05/2001;145;31.1;15:40;12.8;5:00;22.7;92;26;57.5;0.9;291;30.9;0;5.89
26/05/2001;146;34.2;14:10;13.8;5:00;25;92.3;22.7;54.2;0.9;187.9;30.7;0;6.25
27/05/2001;147;33.8;14:30;16.2;4:30;25.4;83.6;22.9;51.8;1;136.1;30.9;0;6.4
28/05/2001;148;35.3;14:50;14.7;5:10;25.3;87.4;14.1;45.6;1.3;132.6;31.8;0;7.09
29/05/2001;149;36.4;15:30;12.8;4:10;25.3;80.2;11.4;40;1.2;146.6;31.9;0;7.1
30/05/2001;150;35.7;16:40;13;4:00;24.8;77.1;15.7;43.2;0.7;233.3;31.5;0;6.19
31/05/2001;151;35.5;16:20;15;4:10;25.2;83.2;22.6;50.5;0.9;216.4;29;0;6.21
01/06/2001;152;35.7;15:10;16;4:50;26;84.6;15.9;46;1;240.6;30.8;0;6.63
02/06/2001;153;35.7;15:20;14.9;3:20;25.8;75.2;12.7;41.7;1;286.5;31.5;0;6.69
03/06/2001;154;31.7;15:10;12.2;4:40;22;86.1;13.1;51.3;1.3;301.6;32.7;0;6.69
04/06/2001;155;30.8;15:30;10.3;5:00;21.3;91.8;14.7;50.4;1.2;283;32.9;0;6.43
05/06/2001;156;30.7;15:40;10.9;4:40;22.1;89.7;15.2;45.2;1.4;306.4;33.3;0;6.68
06/06/2001;157;32.7;16:00;11.2;5:00;23;92;16.3;44.4;1.2;342.3;33;0;6.7
07/06/2001;158;34;15:30;12.7;4:20;24.6;75.9;17.6;39.7;1.1;242.2;32.7;0;6.74
08/06/2001;159;30.3;14:40;10.8;4:40;21.9;81;14.5;43.2;1.7;287.5;33.5;0;6.98
09/06/2001;160;25.7;13:00;15.4;2:00;18.8;94.7;37.7;71;1.5;309.2;21.3;5;4.48
10/06/2001;161;24.5;16:40;14.2;6:10;18.6;94.9;36.7;65.9;1.6;309.4;26.6;0.6;5.02
11/06/2001;162;29.6;15:00;11.6;5:00;21.8;94.9;23;54.3;1.2;74.5;28.2;0;5.7
12/06/2001;163;30.2;15:10;14.2;4:00;22.5;93.7;24.6;54.9;1.4;286.9;32;0;6.44
13/06/2001;164;30.7;15:30;11.2;4:50;22.5;82.4;25.5;47.6;1.3;292.4;33.2;0;6.53
14/06/2001;165;32.7;15:00;11.5;4:40;23.6;90;20.9;49.4;1.4;308.7;33.3;0;6.94
15/06/2001;166;26.2;15:00;13.6;4:40;20.3;92;28.1;53.8;2.3;312.9;33.3;0;6.5
16/06/2001;167;26.1;16:00;12.6;3:30;19.6;84.2;25.2;49.9;2.1;316.4;33.6;0;6.51
17/06/2001;168;28.8;16:20;10.4;4:20;21.2;80.4;14.6;39.5;1.5;1.2;33.8;0;6.6
18/06/2001;169;34.3;16:00;11.9;3:30;25;63.2;12.1;31.2;1.8;123.6;33.4;0;7.8
19/06/2001;170;35.1;15:40;16.1;2:40;26.8;63.2;9.4;28.4;1.9;123.6;32.4;0;8.03
20/06/2001;171;36.5;15:50;15.1;4:30;25.9;66.5;14.8;36.7;1;144.7;32.1;0;6.91
21/06/2001;172;37.7;15:20;15.5;5:00;27.1;72.5;14.4;36.3;1.1;211.6;32.2;0;7.23
22/06/2001;173;38;15:20;17.2;3:30;28.3;65.7;9.8;34.4;1.2;193.2;32.1;0;7.4
23/06/2001;174;38.2;14:40;15.4;4:50;28;72.9;10.7;33.7;1;308.9;32;0;7.05
24/06/2001;175;34.9;15:20;17.3;4:50;27.4;61.5;17.2;35.1;1.6;157.7;31.5;0;7.43
25/06/2001;176;33.5;15:10;15.6;5:10;24.9;74.7;19.5;45.1;1.5;271.6;32.5;0;7.2
26/06/2001;177;28.3;15:30;11.6;4:50;20.7;87.1;25.6;53;1.8;299.3;32.6;0;6.5
27/06/2001;178;28;14:40;14.8;4:50;21.5;85.6;27.7;55.4;2.2;302.2;29.4;0;6.39
28/06/2001;179;33.6;15:10;12.4;4:50;24.2;84.8;16.4;42.1;1.1;327.5;32.9;0;6.72
29/06/2001;180;36.4;15:20;15.1;4:50;26.9;67.1;13.1;34;1.1;125.1;32.3;0;7.03
30/06/2001;181;38.5;14:50;16.4;4:40;28.3;70.9;12.4;35.7;1.1;149.9;31.6;0;7.23
01/07/2001;182;38.1;14:50;17.4;4:40;28.9;54.4;10.1;26.8;1.5;148.9;32.4;0;7.9
02/07/2001;183;34.9;15:20;16.2;4:40;26.7;66.5;16.9;38.4;1.8;298.4;31.5;0;7.65
03/07/2001;184;35.1;16:00;16.2;5:30;25.9;78.7;20.1;46.2;1.5;289.9;30.6;0;7.18
